,Borough,Area,Address,Num_Beds,Num_Baths,Sq-Ft,Rent,Long,Lat,ZipCode,Precinct
239,queens,Long Island City,29-22 Northern Boulevard,1.0,1.0,731.0,3857.0,-73.8548612,40.7584538,11368,115.0
240,queens,Rego Park,66-17 Burns Street,2.0,1.0,857.76,2700.0,-73.85743743049338,40.72369145,11374,112.0
241,queens,Astoria,24-35 38th Street,2.0,1.0,834.86,2000.0,-73.91204444456656,40.7685694,11103,115.0
242,queens,Long Island City,29-59 Northern Boulevard,2.0,1.0,963.13,5921.0,-73.8548612,40.7584538,11368,115.0
243,queens,Ditmars-Steinway,20-01 74th Street,3.0,2.0,1300.0,2995.0,-73.8955383,40.771311,11370,115.0
244,queens,Ditmars-Steinway,22-07 36th Street,1.0,1.0,1200.0,950.0,-73.9082573,40.774141,11105,115.0
245,queens,Jackson Heights,32-30 93rd Street,1.0,1.0,725.0,1775.0,-73.87560022540023,40.7576852,11369,115.0
246,queens,Whitestone,145-07 11th Avenue,2.0,1.0,851.22,2500.0,-73.8209279,40.7902707,11357,109.0
247,queens,Astoria,32-17 44th Street,3.0,1.5,1218.76,3000.0,-73.9159718961615,40.75691105,11103,115.0
248,queens,Hunters Point-Sunnyside-West Maspeth,43-20 52nd Street,2.0,2.0,1194.98,3575.0,-73.9127583,40.7433751,11377,104.0
249,queens,Ridgewood,61-17 68th Avenue,1.0,1.0,644.51,2200.0,-73.89571318664372,40.705634,11385,104.0
250,queens,Kew Gardens,83-60 118th Street,0.5,1.0,539.53,2000.0,-73.83453060165571,40.70534025,11418,102.0
251,queens,Astoria,34-43 30th Street,1.0,1.0,635.0,1850.0,-73.92870851185737,40.75883165,11106,114.0
252,queens,Corona,96-08 57th Avenue,1.0,1.0,867.0,2052.0,-73.86395692689212,40.73617985,11368,110.0
253,queens,Elmhurst,88-08 Justice Avenue,2.0,2.0,1186.93,3329.0,-73.8768658,40.737679,11373,110.0
254,queens,Hunters Point-Sunnyside-West Maspeth,43-20 52nd Street,2.0,2.0,1182.71,3200.0,-73.9127583,40.7433751,11377,104.0
255,queens,Ridgewood,1829 Woodbine Street,3.0,1.5,1258.02,4200.0,-73.90510189189189,40.70431135135136,11385,104.0
256,queens,Long Island City,29-59 Northern Boulevard,1.0,1.0,697.51,3820.0,-73.8548612,40.7584538,11368,115.0
257,queens,Rockaway All,134 Beach 122nd Street,2.0,1.0,846.31,2350.0,-73.84095357999999,40.57639725,11694,100.0
258,queens,Ridgewood,1817 Bleecker Street,4.0,2.0,1602.5,3995.0,-73.91111290763011,40.70552165,11385,104.0
259,queens,Rockaway All,134 Beach 122nd Street,1.0,1.0,637.97,2000.0,-73.84095357999999,40.57639725,11694,100.0
260,queens,Rockaway All,134 Beach 122nd Street,2.0,1.0,854.49,2600.0,-73.84095357999999,40.57639725,11694,100.0
261,queens,Jamaica Estates,183-11 Hillside Avenue,0.5,1.0,350.0,1550.0,-73.7786315,40.7140651,11427,107.0
262,queens,Murray Hill (Queens),144-25 33rd Avenue,1.0,1.0,631.43,1800.0,-73.82324959675958,40.768688,11354,109.0
263,queens,Forest Hills,112-01 Queens Boulevard,2.0,2.0,1205.61,3900.0,-73.8367087,40.7185475,11375,112.0
264,queens,Astoria,30-80 42nd Street,3.0,1.0,1200.0,3300.0,-73.91512590218579,40.7612883,11103,115.0
265,queens,Astoria,25-40 31st Street,1.0,1.0,669.05,2950.0,-73.9189185,40.7695658,11102,114.0
267,queens,Jamaica,147-40 Archer Avenue,1.0,1.0,648.6,2325.0,-73.8067421,40.7007227,11433,103.0
268,queens,Hunters Point,42-22 27th Street,0.5,1.0,569.0,3277.0,-73.9405087,40.7496192,11101,114.0
269,queens,Jackson Heights,32-21 79th Street,2.0,1.0,849.58,2450.0,-73.8881713901109,40.75676315,11370,115.0
270,queens,Long Island City,29-59 Northern Boulevard,3.0,2.0,1487.27,6491.0,-73.8548612,40.7584538,11368,115.0
271,queens,Glendale,73-36 72nd Street,2.0,1.0,800.0,2300.0,-73.87804104444972,40.70107305,11385,104.0
272,queens,Hunters Point,42-20 27th Street,1.0,1.0,679.75,3277.0,-73.94064453463754,40.7496616,11101,114.0
273,queens,Glendale,70-01 69th Street,2.0,1.0,800.0,2550.0,-73.8840861517568,40.70535815,11385,104.0
274,queens,Elmhurst,90-02 Queens Boulevard,2.0,1.0,867.57,3000.0,-73.8726431,40.733812,11373,110.0
275,queens,Hunters Point,42-20 27th Street,1.0,1.0,679.75,3277.0,-73.94064453463754,40.7496616,11101,114.0
276,queens,Kew Gardens,83-31 116th Street,2.0,1.0,838.13,2100.0,-73.8343222,40.7012932,11418,102.0
277,queens,Astoria,30-78 43rd Street,2.0,2.0,900.0,4600.0,-73.91429174841127,40.76103155,11103,115.0
278,queens,Astoria,25-71 22nd Street,1.0,1.0,700.0,2350.0,-73.92461834527543,40.7723876,11102,114.0
279,queens,Jamaica,152-11 89th Avenue,3.0,2.5,1300.0,4850.0,-73.8106479,40.703319,11432,103.0
280,queens,Astoria,34-46 Vernon Boulevard,2.0,2.0,1232.44,4720.0,-73.94192014098704,40.76479495,10044,114.0
282,queens,Hunters Point,42-20 27th Street,0.5,1.0,572.44,3006.0,-73.94064453463754,40.7496616,11101,114.0
283,queens,Astoria,25-10 31st Avenue,1.0,1.0,649.42,2350.0,-73.9335315,40.7688524,11369,114.0
284,queens,Long Island City,29-59 Northern Boulevard,2.0,2.0,1286.22,6364.0,-73.8548612,40.7584538,11368,115.0
285,queens,Jamaica,152-11 89th Avenue,0.5,1.0,537.89,1950.0,-73.8106479,40.703319,11432,103.0
286,queens,Astoria,30-93 Steinway Street,2.0,1.0,841.4,2200.0,-73.91659809999999,40.76150075,11103,115.0
287,queens,Jackson Heights,32-30 93rd Street,1.0,1.0,750.0,1800.0,-73.87560022540023,40.7576852,11369,115.0
288,queens,Sunnyside,47-12 39th Street,2.0,1.0,851.22,2500.0,-73.92689263139037,40.7416264,11101,104.0
289,queens,Long Island City,23-10 41st Avenue,2.0,2.0,1281.35,6215.0,-73.9401946,40.7525859,11101,114.0
290,queens,Woodside,41-29 53rd Street,0.5,1.0,250.0,1500.0,-73.91125079148063,40.7448696,11377,104.0
291,queens,Hunters Point,2-14 50th Avenue,2.0,2.0,1267.28,5785.0,-73.95789939734036,40.74324895,11101,114.0
292,queens,Kew Gardens,85-31 120th Street,0.5,1.0,525.0,1600.0,-73.83054646428573,40.7021745,11415,102.0
293,queens,Astoria,21-21 33rd Avenue,3.0,2.0,1381.24,3250.0,-73.9313046,40.76434585,11106,114.0
294,queens,Rego Park,98-05 67th Avenue,1.0,1.0,710.0,2125.0,-73.85646262407468,40.7247354,11374,112.0
295,queens,Long Island City,29-22 Northern Boulevard,1.0,1.0,722.0,3620.0,-73.8548612,40.7584538,11368,115.0
296,queens,Hunters Point-Sunnyside-West Maspeth,44-41 Purves Street,1.0,1.0,630.0,4300.0,-73.9404717754894,40.74626000000001,11101,114.0
297,queens,Astoria,40-02 Broadway,1.0,1.0,670.69,3000.0,-73.918954,40.7587477,11103,115.0
298,queens,Long Island City,29-59 Northern Boulevard,3.0,2.0,1487.27,6491.0,-73.8548612,40.7584538,11368,115.0
299,queens,Forest Hills,110-16 63rd Avenue,1.0,1.0,629.79,1750.0,-73.84767582284206,40.73568245,11375,112.0
300,queens,Forest Hills,"6120 Grand Central Parkway,",1.0,1.0,875.0,1850.0,-73.9185992,40.7713308,11102,114.0
301,queens,Ridgewood,1662 Grove Street,4.0,1.0,1241.72,2400.0,-73.91141014285714,40.70252673469388,11385,104.0
304,queens,Oakland Gardens,212-04 73rd Avenue,1.0,1.0,795.0,1825.0,-73.76146085001068,40.7393927,11364,107.0
305,queens,Clearview,15-20 201st Street,1.0,1.0,650.0,2150.0,-73.79338642846133,40.7856018,11360,109.0
306,queens,East Flushing,170-20 Lithonia Avenue,2.0,1.0,844.67,2300.0,-73.79751651363364,40.74809735,11365,109.0
307,queens,East Flushing,192-10 Station Road,1.0,1.0,637.97,2000.0,-73.78936269754493,40.7609462,11358,109.0
308,queens,Jamaica,147-40 Archer Avenue,1.0,1.0,647.62,2295.0,-73.8067421,40.7007227,11433,103.0
309,queens,Hunters Point,22-43 Jackson Avenue,1.0,1.0,652.0,3600.0,-73.9459681,40.7458731,11101,114.0
310,queens,Woodside,39-46 57th Street,2.0,1.0,854.49,2600.0,-73.90706105,40.74690715,11377,115.0
311,queens,Ditmars-Steinway,21-78 35th Street,3.0,1.0,1043.19,2350.0,-73.9087866,40.7751202,11105,115.0
312,queens,Long Island City,29-59 Northern Boulevard,0.5,1.0,577.44,3159.0,-73.8548612,40.7584538,11368,115.0
314,queens,Astoria,25-05 30th Avenue,1.0,1.0,634.7,1900.0,-73.9247309,40.76861,11102,114.0
315,queens,Briarwood,138-28 Queens Boulevard,2.0,1.0,950.0,2850.0,-73.8311517,40.7141772,11415,102.0
316,queens,Astoria,25-55 36th Street,3.0,3.0,1300.0,4500.0,-73.91491709604,40.76774315,11103,115.0
317,queens,Jackson Heights,78-14 24th Avenue,1.0,1.0,637.81,1995.0,-73.89018125000001,40.76433885,11370,115.0
318,queens,Forest Hills,72-61 113th Street,0.5,1.0,526.44,1600.0,-73.8356222535916,40.7205108,11375,112.0
319,queens,Forest Hills,109-20 Queens Boulevard,1.0,1.0,750.0,2120.0,-73.8412187,40.7198945,11375,112.0
320,queens,Astoria,25-26 48th Street,2.0,1.0,867.57,3000.0,-73.9061068,40.764336,11103,115.0
322,queens,Corona,97-05 Horace Harding Expressway,1.0,1.0,871.0,1977.0,-73.86258314633797,40.73525775,11368,110.0
323,queens,Kew Gardens,82-76 116th Street,1.0,1.0,480.0,1935.0,-73.83675194820162,40.70726165,11418,102.0
324,queens,Lindenwood,155-35 77th Street,1.0,1.0,631.4,1799.0,-73.85607120344453,40.66267405,11414,102.0
326,queens,Hunters Point-Sunnyside-West Maspeth,28-40 Jackson Avenue,2.0,2.0,1248.73,5218.0,-73.93720088501888,40.7483477,11101,114.0
327,queens,Briarwood,80-09 134th Street,1.0,1.0,637.97,2000.0,-73.8080318,40.6822911,11420,103.0
329,queens,Forest Hills,67-103 Exeter Street,3.0,2.0,1348.0,4000.0,-73.85330751871257,40.71975745,11375,112.0
330,queens,Ditmars-Steinway,22-13 37th Street,2.0,1.0,1000.0,3500.0,-73.9077253973517,40.77337205,11105,115.0
331,queens,Forest Hills,65-45 Yellowstone Boulevard,1.0,1.0,629.79,1750.0,-73.84998373245926,40.72999925,11375,112.0
332,queens,Ridgewood,61-49 Linden Street,2.0,1.0,870.84,3100.0,-73.89722359249588,40.71031475,11385,104.0
333,queens,Rego Park,98-51 Queens Boulevard,2.0,1.5,1007.15,2550.0,-73.8559941,40.7281814,11374,112.0
334,queens,Murray Hill (Queens),34-15 Parsons Boulevard,1.0,1.0,639.61,2050.0,-73.82348445086402,40.76633835,11354,109.0
335,queens,Murray Hill (Queens),34-15 Parsons Boulevard,2.0,1.0,847.94,2400.0,-73.82348445086402,40.76633835,11354,109.0
336,queens,Corona,96-04 57th Avenue,1.0,1.0,808.0,1968.0,-73.8648863372482,40.73594095,11368,110.0
337,queens,Elmhurst,88-08 Justice Avenue,2.0,2.0,1186.93,3329.0,-73.8768658,40.737679,11373,110.0
338,queens,Astoria,31-56 29th Street,1.0,1.0,626.52,1650.0,-73.92658079919354,40.76410005,11106,114.0
339,queens,Astoria,31-56 29th Street,0.5,1.0,518.26,1350.0,-73.92658079919354,40.76410005,11106,114.0
340,queens,Long Island City,29-59 Northern Boulevard,1.0,1.0,743.31,5220.0,-73.8548612,40.7584538,11368,115.0
341,queens,Rego Park,99-60 64th Avenue,1.0,1.0,641.24,2100.0,-73.8540587,40.7315077,11374,112.0
342,queens,Rego Park,99-60 64th Avenue,1.0,1.0,641.24,2100.0,-73.8540587,40.7315077,11374,112.0
345,queens,Rego Park,63-50 Wetherole Street,1.0,1.0,650.0,1650.0,-73.8642477,40.72812,11374,112.0
346,queens,Astoria,24-46 Steinway Street,1.0,1.0,700.0,2200.0,-73.91188458581175,40.76816745,11103,115.0
347,queens,Ditmars-Steinway,20-07 43rd Street,1.0,1.0,633.06,1850.0,-73.89954487419129,40.7745485,11105,115.0
349,queens,Hunters Point,4-74 48th Avenue,1.0,1.0,921.0,4200.0,-73.95730377218557,40.74438495,11109,108.0
350,queens,Hunters Point,4-75 48th Avenue,2.0,2.0,1094.0,4855.0,-73.95723461700315,40.7451072,11109,108.0
352,queens,Astoria,28-16 Astoria Boulevard,3.0,1.5,1200.0,3300.0,-73.8582059,40.7599085,11368,115.0
353,queens,Ridgewood,1869 Madison Street,4.0,2.0,1596.12,3800.0,-73.90484457139354,40.70358995,11385,104.0
354,queens,Long Island City,29-59 Northern Boulevard,1.0,1.0,743.31,5220.0,-73.8548612,40.7584538,11368,115.0
355,queens,Astoria,40-05 Broadway,1.0,1.0,664.14,2800.0,-73.91858556874145,40.759001,11103,115.0
356,queens,Bayswater,31-20 Westbourne Avenue,4.0,1.5,1000.0,2525.0,-73.76876413281701,40.61002245,11691,101.0
357,queens,Ditmars-Steinway,19-67 78th Street,2.0,1.0,841.4,2200.0,-73.89188302033045,40.7716873,11370,115.0
358,queens,Astoria,32-61 33rd Street,1.0,1.0,636.34,1950.0,-73.92477745613924,40.7595774,11106,114.0
359,queens,Ridgewood,1614 Jefferson Avenue,4.0,2.0,1602.66,4000.0,-73.90705009243803,40.697814,11385,104.0
360,queens,Kew Gardens,83-46 118th Street,2.0,1.0,850.0,2395.0,-73.83464547885337,40.705714,11418,102.0
361,queens,Far Rockaway,175 Beach 91st Street,3.0,1.0,1000.0,2500.0,-73.81426185714285,40.586085,11693,100.0
362,queens,Kew Gardens,83-46 118th Street,0.5,1.0,550.0,1400.0,-73.83464547885337,40.705714,11418,102.0
364,queens,Hunters Point-Sunnyside-West Maspeth,44-28 Purves Street,2.0,2.0,1252.23,5325.0,-73.94119769099831,40.7465046,11101,114.0
365,queens,Astoria,30-83 Crescent Street,1.0,1.0,810.0,2600.0,-73.92584705921472,40.76628665,11102,114.0
366,queens,Ditmars-Steinway,25-15 24th Avenue,2.0,1.0,800.0,3150.0,-73.91851155,40.7747885,11105,114.0
367,queens,Ridgewood,1018 Cypress Avenue,3.0,2.0,1386.14,3400.0,-73.9021698,40.69763,11385,104.0
368,queens,Hunters Point-Sunnyside-West Maspeth,28-10 Jackson Avenue,2.0,2.0,1261.88,5620.0,-73.9386495,40.7483015,11101,114.0
369,queens,Woodhaven,91-33 97th Street,2.0,1.0,1100.0,2300.0,-73.84617914900937,40.69009755,11421,102.0
370,queens,Ridgewood,879 Cypress Avenue,3.0,3.0,1701.29,3600.0,-73.90571301020408,40.69972473469388,11385,104.0
372,queens,Astoria,31-24 28th Avenue,0.5,1.0,525.62,1575.0,-73.91923850890512,40.76788725,11102,114.0
374,queens,Whitestone,150-01 24th Avenue,2.0,1.0,800.0,2200.0,-73.8145385,40.7773122,11357,109.0
375,queens,Astoria,32-19 34th Street,3.0,1.0,1200.0,2600.0,-73.92322617308496,40.7602402,11106,114.0
376,queens,Bayside,212-14 39th Avenue,3.0,2.0,1376.33,3100.0,-73.7730036,40.76478635,11361,109.0
377,queens,Briarwood,82-15 134th Street,1.0,1.0,750.0,1775.0,-73.8234194,40.7135523,11435,107.0
378,queens,Rego Park,98-05 67th Avenue,1.0,1.0,710.0,2125.0,-73.85646262407468,40.7247354,11374,112.0
379,queens,Jackson Heights,2517 87th Street,1.0,1.0,1000.0,1850.0,-73.844642,40.655031,11414,106.0
381,queens,Kew Gardens,85-18 118th Street,2.0,1.0,833.22,1950.0,-73.83305634137278,40.70201395,11418,102.0
382,queens,Long Island City,29-59 Northern Boulevard,2.0,1.0,963.13,5921.0,-73.8548612,40.7584538,11368,115.0
383,queens,Long Island City,29-28 41st Avenue,0.5,1.0,568.81,2895.0,-73.936784,40.7504624,11101,114.0
385,queens,Hunters Point-Sunnyside-West Maspeth,44-41 Purves Street,1.0,1.0,713.22,4300.0,-73.9404717754894,40.74626000000001,11101,114.0
386,queens,Woodhaven,84-18 89th Street,3.0,1.0,1048.1,2500.0,-73.85667183279973,40.6964936,11421,102.0
387,queens,Hunters Point-Sunnyside-West Maspeth,43-25 Hunter Street,0.5,1.0,580.75,3260.0,-73.9424129,40.7478582,11101,114.0
389,queens,Ridgewood,58-50 Catalpa Avenue,4.0,2.0,1589.57,3600.0,-73.90133443826244,40.70216295,11385,104.0
390,queens,East Flushing,46-08 192nd Street,2.0,1.0,1200.0,2250.0,-73.78923158205734,40.753337900000005,11358,109.0
391,queens,Kew Gardens,83-14 Lefferts Boulevard,2.0,1.0,1100.0,2575.0,-73.8222243,40.6661842,11420,106.0
392,queens,Corona,98-40 57th Avenue,2.0,1.0,1073.0,2394.0,-73.86073650465494,40.73775365,11368,110.0
393,queens,Long Island City,29-59 Northern Boulevard,1.0,1.0,743.31,5220.0,-73.8548612,40.7584538,11368,115.0
394,queens,South Richmond Hill,103-54 104th Street,3.0,1.0,1048.1,2500.0,-73.83759967573268,40.6827217,11417,102.0
395,queens,Ridgewood,19-26 Linden Street,5.0,4.0,2436.21,4595.0,-73.898905,40.709681,11385,104.0
396,queens,Hunters Point-Sunnyside-West Maspeth,28-40 Jackson Avenue,0.5,1.0,585.33,3400.0,-73.93720088501888,40.7483477,11101,114.0
397,queens,Astoria,31-21 43rd Street,2.0,1.0,843.04,2250.0,-73.91500350000001,40.759527250000005,11103,115.0
398,queens,Flushing,160-21 Sanford Avenue,2.0,1.5,800.0,2300.0,-73.8012298,40.7598385,11358,109.0
399,queens,Elmhurst,73-02 Roosevelt Avenue,2.0,2.0,1171.26,2850.0,-73.8318294,40.7589755,111354,109.0
400,queens,Astoria,35-50 9th Street,2.0,1.0,700.0,2000.0,-73.9414979731398,40.7622935,11106,114.0
401,queens,Maspeth,68-10 58th Avenue,2.0,1.0,847.91,2399.0,-73.89523675052357,40.7240406,11378,104.0
402,queens,Ridgewood,17-11 Linden Street,2.0,1.0,854.49,2600.0,-73.898905,40.709681,11385,104.0
404,queens,Astoria,25-38 44th Street,1.0,2.0,979.28,3000.0,-73.90946149539201,40.76550205,11103,115.0
406,queens,Forest Hills,109-15 Queens Boulevard,3.0,2.0,1413.95,4250.0,-73.8412257,40.7205654,11375,112.0
407,queens,Ridgewood,605 Onderdonk Avenue,4.0,1.5,1415.48,2995.0,-73.90875358333334,40.70499708333334,11385,104.0
408,queens,Forest Hills,68-63 108th Street,2.0,1.0,859.39,2750.0,-73.8455881,40.7255166,11375,112.0
409,queens,Astoria,21-25 34th Avenue,1.0,1.0,637.97,2000.0,-73.93269206396647,40.76255260000001,11106,114.0
410,queens,Long Island City,29-59 Northern Boulevard,2.0,1.0,963.13,5921.0,-73.8548612,40.7584538,11368,115.0
411,queens,Flushing,144-15 26th Avenue,1.0,1.0,550.0,1850.0,-73.82400114990385,40.774766150000005,11354,109.0
412,queens,Astoria,26-24 29th Street,2.0,1.0,875.0,2350.0,-73.9206230502638,40.7699969,11102,114.0
414,queens,Astoria,31-06 38th Street,3.0,1.0,1000.0,3000.0,-73.9181565,40.7615512,11103,115.0
415,queens,Hunters Point,4-75 48th Avenue,0.5,1.0,493.0,3310.0,-73.95723461700315,40.7451072,11109,108.0
416,queens,Hunters Point,4-75 48th Avenue,1.0,1.0,673.0,3555.0,-73.95723461700315,40.7451072,11109,108.0
417,queens,Hunters Point,4-75 48th Avenue,1.0,1.0,652.0,3730.0,-73.95723461700315,40.7451072,11109,108.0
418,queens,Hunters Point,4-75 48th Avenue,2.0,2.0,1017.0,4880.0,-73.95723461700315,40.7451072,11109,108.0
419,queens,Woodside,63-11 Queens Boulevard,2.0,1.0,1100.0,2400.0,-73.9017848,40.7415055,11377,104.0
420,queens,Corona,97-22 57th Avenue,1.0,1.0,642.0,1993.0,-73.86316801540536,40.7364202,11368,110.0
421,queens,Jamaica,152-11 89th Avenue,3.0,2.5,1373.0,4900.0,-73.8106479,40.703319,11432,103.0
422,queens,Jackson Heights,75-05 35th Avenue,2.0,1.0,856.12,2650.0,-73.8908875,40.7513612,11372,115.0
423,queens,Murray Hill (Queens),144-24 37th Avenue,1.0,1.0,900.0,1875.0,-73.82196937482446,40.76362405,11354,109.0
424,queens,Hunters Point-Sunnyside-West Maspeth,28-10 Jackson Avenue,2.0,2.0,1261.88,5620.0,-73.9386495,40.7483015,11101,114.0
425,queens,Ridgewood,511 Woodward Avenue,2.0,1.0,839.76,2150.0,-73.90976795833333,40.707401625,11385,104.0
426,queens,Briarwood,82-50 135th Street,1.0,1.0,725.0,1760.0,-73.8224738,40.7127423,11435,107.0
427,queens,Flushing,140-80 34th Avenue,1.0,1.0,632.25,1825.0,-73.82453929711087,40.766641500000006,11354,109.0
429,queens,Rego Park,62-60 99th Street,2.0,2.0,1166.36,2700.0,-73.85787338885467,40.73300735,11374,112.0
430,queens,Ridgewood,60-72 71st Avenue,2.0,1.0,1280.0,2000.0,-73.8958852257757,40.70142625,11385,104.0
431,queens,Astoria,44-07 Newtown Road,1.0,1.0,637.97,2000.0,-73.91392268694463,40.7592877,11103,115.0
432,queens,Ridgewood,59-17 71st Avenue,0.5,1.0,500.0,1740.0,-73.899155,40.7008148,11385,104.0
433,queens,Ditmars-Steinway,19-42 75th Street,3.0,2.0,1369.75,2899.0,-73.8950392533286,40.77078795,11370,115.0
434,queens,Forest Hills,104-20 Queens Boulevard,0.5,1.0,619.0,2350.0,-73.8501889,40.7237188,11375,112.0
435,queens,Forest Hills,108-20 71st Avenue,1.0,1.0,833.0,3600.0,-73.7224718,40.7522978,11426,111.0
436,queens,Elmhurst,86-25 59th Avenue,2.0,1.0,838.13,2100.0,-73.87395071636797,40.7315557,11373,110.0
437,queens,Ridgewood,59-08 Catalpa Avenue,3.0,1.0,1064.46,3000.0,-73.90055332683053,40.70236975,11385,104.0
438,queens,Long Island City,29-59 Northern Boulevard,1.0,1.0,743.31,5220.0,-73.8548612,40.7584538,11368,115.0
439,queens,Sunnyside,41-15 50th Street,3.0,1.0,1062.82,2950.0,-73.91414964291401,40.7455373,11377,104.0
440,queens,Sunnyside,41-11 47th Avenue,1.0,1.0,633.88,1875.0,-73.92313100233275,40.741888450000005,11104,104.0
441,queens,Ridgewood,503 Grandview Avenue,2.0,2.0,1158.18,2450.0,-73.90752583333332,40.709721083333335,11385,104.0
442,queens,Ridgewood,59-08 Catalpa Avenue,3.0,1.0,1064.46,3000.0,-73.90055332683053,40.70236975,11385,104.0
443,queens,Ditmars-Steinway,19-45 75th Street,3.0,2.0,1200.0,3000.0,-73.89456008151224,40.77077155,11370,115.0
444,queens,Forest Hills,105-25 64th Avenue,1.0,1.0,700.0,2050.0,-73.8508986,40.7326897,11375,112.0
445,queens,Middle Village,67-28 78th Street,2.0,1.0,860.87,2795.0,-73.889414,40.7569721,11372,115.0
446,queens,Astoria,24-04 41st Street,2.0,1.0,1000.0,2800.0,-73.9102747,40.768513,11103,115.0
447,queens,Rego Park,61-40 Saunders Street,1.0,1.0,600.0,1750.0,-73.86751633877515,40.730993600000005,11374,112.0
448,queens,Long Island City,29-59 Northern Boulevard,2.0,2.0,1286.22,6364.0,-73.8548612,40.7584538,11368,115.0
449,queens,Rego Park,99-32 66th Rd,0.5,1.0,523.17,1500.0,-73.85359629885595,40.727636200000006,11374,112.0
450,queens,Forest Hills,110-48 70th Avenue,1.0,0.0,317.1,1625.0,-73.84042035760497,40.72393615,11375,112.0
451,queens,Queensbridge-Ravenswood-Long Island City,30-02 39th Avenue,0.5,1.0,578.82,3201.0,-73.9340578,40.7521206,11101,114.0
452,queens,Long Island City,29-59 Northern Boulevard,2.0,1.0,963.13,5921.0,-73.8548612,40.7584538,11368,115.0
453,queens,Astoria,41-04 30th Avenue,2.0,1.0,844.67,2300.0,-73.91412331536023,40.763245100000006,11103,115.0
454,queens,Woodhaven,90-12 103rd Avenue,1.0,1.0,800.0,1650.0,-73.84871880853473,40.68098815,11417,102.0
455,queens,Astoria,25-40 Shore Boulevard,2.0,2.0,1172.9,2900.0,-73.9291039,40.7759325,11102,114.0
456,queens,Ditmars-Steinway,21-28 35th Street,2.0,1.0,834.04,1975.0,-73.90775099783298,40.77622195,11105,115.0
457,queens,Forest Hills,404 Burns Street,1.0,1.0,1000.0,2100.0,-73.835291,40.712938,11375,112.0
458,queens,Astoria,32-61 33rd Street,1.0,1.0,637.97,2000.0,-73.92477745613924,40.7595774,11106,114.0
459,queens,Hunters Point,47-05 Center Boulevard,2.0,2.0,1100.0,5950.0,-73.95625292423027,40.74572985,11109,114.0
460,queens,Astoria,30-20 49th Street,2.0,1.0,834.86,2000.0,-73.9084632869019,40.76007875,11103,115.0
461,queens,Astoria,13-18 33rd Avenue,2.0,1.0,900.0,2350.0,-73.93453500581737,40.7654285,11106,114.0
462,queens,Astoria,34-46 Vernon Boulevard,2.0,2.0,1230.97,4675.0,-73.94192014098704,40.76479495,10044,114.0
463,queens,Long Island City,29-17 40th Avenue,0.5,1.0,572.24,3000.0,-73.742318,40.772807,11363,111.0
